"","Code","sum_increment_all","sum_ly_all","ICER","ICER_rank","Country","NCD_region","World_bank","iso3","q30diff","ICER2","ICER_rank2"
"1620",4.2,53908.8153807045,119.100824356814,452.631756932254,7,"Suriname","Latin America and Caribbean","UMIC","SUR",2.04429736207007,37.9213927746923,4
"1621",4.3,17636.2374901587,48.7751947810391,361.582102733388,4,"Suriname","Latin America and Caribbean","UMIC","SUR",2.04604402928447,116.013635585606,2
"1622",4.4,146168.215293733,55.9229175711263,2613.74444757512,11,"Suriname","Latin America and Caribbean","UMIC","SUR",2.04645012974851,14.0006507272191,5
"1623",1.2,65967.1610907201,1025.03782563873,64.3558310149329,2,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.725291581485,359.653063572907,3
"1624",2.14,1369609.6431711,435.69978078107,3143.47104034762,12,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.717944899104,17.317302793071,11
"1625",2.3,17543280.8271041,2374.57180788745,7387.97654753242,16,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.760710489965,1.35440518362193,16
"1626",2.4,2847691.69669088,5832.82452337694,488.218304061408,7,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.742748237991,8.33754168879338,13
"1627",2.5,1291.54746556629,317.291638741226,4.07053734756508,1,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.7273984472552,18371.2941876679,1
"1628",2.6,3251872.22969291,3344.63055437932,972.266496051425,9,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.7587006519409,7.30616056651908,14
"1629",2.7,321068.101055193,3477.02291696798,92.339943889461,3,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.7306089636451,73.911450205281,6
"1630",3.1,740332.404797033,313.309806901862,2362.94041389176,11,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.7273651635352,32.0496104314659,8
"1631",3.2,1953899.76456421,7142.29057374304,273.56766633764,4,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.7142018059587,12.1368568828544,12
"1632",3.3,1240185.99316077,1980.83741762392,626.091764082493,8,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.7362180165755,19.1392405231741,10
"1633",3.4,4059929.22222685,591.161704502077,6867.71350597963,15,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.7155395315414,5.84136772673428,15
"1634",3.5,852619.037612348,612.412147178645,1392.2307739001,10,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.7250732592277,27.8261124988093,9
"1635",4.1,571510.393546709,169.155241512313,3378.61474724156,13,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.726215839878,41.514933250184,7
"1636",4.2,93081.5608398904,259.728245078817,358.380586646031,5,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.7237426217335,254.870485708128,5
"1637",4.3,11857.978135918,26.2664136551234,451.450216676422,6,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.7251364331042,2000.77417593143,2
"1638",4.4,83203.2907184089,16.4918513048309,5045.11526210744,14,"Swaziland","Sub-Saharan Africa","LMIC","SWZ",23.725168501275,285.146997149065,4
"1639",1.2,736096.437600924,15315.7852958116,48.0612925412465,3,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76574449532566,2.39879505609422,3
"1640",2.14,16815095.9012425,7548.8789567388,2227.49576428588,12,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76418348958583,0.104916647514063,8
"1641",2.3,351279340.574107,122165.602282708,2875.435752866,14,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76964250687505,0.00503770732427037,16
"1642",2.4,48528284.2358988,257979.42416714,188.109126890904,5,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.79174057062659,0.0369215726217897,13
"1643",2.5,20041.184768101,24775.2361264745,0.808920030702968,1,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76762869637009,88.1998103816487,1
"1644",2.6,124691724.365984,218346.037715589,571.073904846414,8,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.7838005220738,0.0143056849293234,15
"1645",2.7,4720872.88377007,107694.002626598,43.8359868574901,2,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.77248725408254,0.375457526123227,6
"1646",3.1,42280116.0541313,24858.4436283049,1700.83520458173,11,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76763403179741,0.0418076911031725,12
"1647",3.2,64745831.6605833,220955.203919815,293.026959817972,6,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.78238847191618,0.027529007292083,14
"1648",3.3,17023216.6754024,2715.33189023134,6269.29501201859,16,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76388790470547,0.103616604214067,9
"1649",3.4,38555796.776057,10707.017867566,3600.98369620277,15,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76340095738837,0.0457363381083965,11
"1650",3.5,10750457.9300376,10070.8607593826,1067.48153776447,10,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76585202272508,0.164258307340671,7
"1651",4.1,33341319.6331931,13648.8728804966,2442.78922700174,13,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76693809676872,0.0529954457774263,10
"1652",4.2,1456116.14296717,4723.83467461119,308.248751971199,7,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76567125087771,1.21258957220249,5
"1653",4.3,186488.953221097,2415.104222717,77.2177662011192,4,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76607027641697,9.47010665196428,2
"1654",4.4,961952.994349419,1664.35334005139,577.974022222779,9,"Syria","Central Asia, Middle East and North Africa","LMIC","SYR",1.76502036638645,1.83483015984596,4
"1655",1.2,127056.831621218,5695.19298048747,22.3094866243396,2,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.28388005362555,25.8457574592719,3
"1656",2.14,4474840.47563195,846.55203086196,5285.96035742264,15,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.29103148282042,0.735452247011252,9
"1657",2.3,64933351.756511,15846.9792040896,4097.52236815921,14,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.34698261415137,0.0515448921642299,16
"1658",2.4,12889869.0479395,88299.2008538242,145.979453078835,5,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.23231979307635,0.250764362388387,14
"1659",2.5,3662.69039343365,7650.07194917373,0.478778554995062,1,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.29275053772864,898.997781420941,1
"1660",2.6,27217080.3205393,65037.1197768771,418.485326747447,8,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.29468574359271,0.12105213728992,15
"1661",2.7,1443848.9067967,36453.8380441905,39.6075964634072,3,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.28634849986592,2.27610277252414,6
"1662",3.1,12014050.9818542,7694.98624729895,1561.28296994309,10,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.29275267129529,0.27407513720964,13
"1663",3.2,10919935.6099417,83809.5596555502,130.294630526895,4,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.27146489148844,0.299586463541969,12
"1664",3.3,4240809.2603817,1409.4103117527,3008.92453036473,13,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.28926134532948,0.775621147609319,8
"1665",3.4,7319277.88498728,1210.20488111925,6047.96592641246,16,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.29045210379829,0.449559663603892,10
"1666",3.5,2401812.26190105,3798.81438198195,632.253124367702,9,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.28671587892808,1.36843163433874,7
"1667",4.1,10301763.175414,4210.64640255173,2446.59897567532,12,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.29259237944973,0.319614450787198,11
"1668",4.2,479060.237808997,1391.23552125424,344.341580192771,7,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.29033637410946,6.86831449246958,5
"1669",4.3,43802.5194096041,211.195945319137,207.402274430101,6,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.29238928089251,75.164381530315,2
"1670",4.4,385975.626720028,236.742025172812,1630.36379552081,11,"Tajikistan","Central Asia, Middle East and North Africa","LMIC","TJK",3.29245163255627,8.53020606646878,4
"1671",1.2,439311.667134576,18310.8459359085,23.9918826619071,2,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.3851138080556,32.7446659950621,3
"1672",2.14,73015326.4680878,13704.8436835075,5327.70224559035,14,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.3890803459628,0.197069314649325,11
"1673",2.3,157508408.931749,42769.9425843533,3682.68927696366,13,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.3889159182737,0.0913533189488861,15
"1674",2.4,65732098.353585,166157.952041965,395.600075384798,6,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.325532514572,0.217938159185371,10
"1675",2.5,17635.6085373628,8859.56310503703,1.99057316125851,1,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.3926604264771,816.113625792094,1
"1676",2.6,76989400.7916174,85569.6865540009,899.727507392835,11,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.392707703194,0.186944015087867,12
"1677",2.7,15229009.4225819,93142.3403612729,163.502542061031,4,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.358301817592,0.942825722879991,7
"1678",3.1,19168892.5332332,8692.81039638666,2205.14329188649,12,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.3926684415956,0.750834635680852,8
"1679",3.2,87446519.2622869,176958.502982555,494.163986405942,7,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.3107298558662,0.163651223360219,13
"1680",3.3,24366844.5160828,103755.688539112,234.848275397424,5,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.4767180656556,0.594115420078319,9
"1681",3.4,135487942.18511,17817.4042054364,7604.24698361901,15,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.3878808738475,0.106193072548035,14
"1682",3.5,8416133.21711234,11093.56457795,758.650040568619,8,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.3882589911366,1.7096044727383,6
"1683",4.2,4919948.91156153,5802.68552532361,847.874469517655,9,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.3907486474351,2.9249792845649,5
"1684",4.3,168229.28824833,2390.00241367656,70.3887524488066,3,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.396704794829,85.5778737741401,2
"1685",4.4,1656522.7347314,1884.99133480798,878.795941467898,10,"Tanzania","Sub-Saharan Africa","LIC","TZA",14.3960519120972,8.69052480250529,4
"1686",1.2,13832266.064298,78162.6779436616,176.967658071645,2,"Thailand","East and South East Asia","UMIC","THA",9.13449773774631,0.660376086990046,4
"1687",2.14,92967207.5816205,21752.3259963,4273.89731090982,14,"Thailand","East and South East Asia","UMIC","THA",9.15974690172167,0.0985266433186118,8
"1688",2.3,3471971502.75555,166280.369920928,20880.2247938622,16,"Thailand","East and South East Asia","UMIC","THA",9.18132662340813,0.00264441301321779,16
"1689",2.4,419299552.57847,568901.884609201,737.033157952186,6,"Thailand","East and South East Asia","UMIC","THA",9.22987734741276,0.0220126095786507,13
"1690",2.5,280880.657641946,28310.6095809115,9.92139207879616,1,"Thailand","East and South East Asia","UMIC","THA",9.16512754230328,32.6299703911495,1
"1691",2.6,627050704.266781,332341.230890519,1886.76771337272,9,"Thailand","East and South East Asia","UMIC","THA",9.20161138270939,0.0146744295478768,14
"1692",2.7,56654337.4718931,166206.328772244,340.867510222958,3,"Thailand","East and South East Asia","UMIC","THA",9.19128320790653,0.162234413428035,6
"1693",3.1,93105240.1450983,28481.2134763991,3269.00538217059,11,"Thailand","East and South East Asia","UMIC","THA",9.16514680342441,0.0984385711173845,9
"1694",3.2,672673571.406039,357535.335850751,1881.41843324499,8,"Thailand","East and South East Asia","UMIC","THA",9.2276026949194,0.0137178017498616,15
"1695",3.3,151041990.092357,85784.3813155695,1760.71666865241,7,"Thailand","East and South East Asia","UMIC","THA",9.11070406071815,0.0603190149649595,10
"1696",3.4,284979185.171088,32160.7123716179,8861.09679033679,15,"Thailand","East and South East Asia","UMIC","THA",9.15870395220511,0.0321381505344212,12
"1697",3.5,166177566.348848,49308.56171975,3370.15643030382,12,"Thailand","East and South East Asia","UMIC","THA",9.14463469434653,0.0550292972467154,11
"1698",4.1,61325382.2060594,14889.8147979626,4118.61282616161,13,"Thailand","East and South East Asia","UMIC","THA",9.16371529220497,0.149427773012714,7
"1699",4.2,7821396.10106627,17917.2443046019,436.528964393113,4,"Thailand","East and South East Asia","UMIC","THA",9.1565008451058,1.17069903208936,3
"1700",4.3,2701865.51774679,6182.26739575647,437.034722826995,5,"Thailand","East and South East Asia","UMIC","THA",9.15931573401653,3.38999690171659,2
"1701",4.4,23267793.4497651,9737.63602526652,2389.47044122326,10,"Thailand","East and South East Asia","UMIC","THA",9.16216580056972,0.393770291125831,5
"1702",1.2,17085.2677794441,1168.12141649876,14.6262773185465,2,"The Gambia","Sub-Saharan Africa","LIC","GMB",1.85498698504543,108.572309722721,3
"1703",2.14,1333666.36563772,627.686567943698,2124.73300170627,12,"The Gambia","Sub-Saharan Africa","LIC","GMB",1.8558529633894,1.39154215117511,10
"1704",2.3,5603237.41903155,1939.36204929924,2889.2168025337,15,"The Gambia","Sub-Saharan Africa","LIC","GMB",1.8583715819408,0.331660331869713,15
"1705",2.4,2221505.8338198,9698.27618239343,229.061927299286,6,"The Gambia","Sub-Saharan Africa","LIC","GMB",1.79307848762274,0.807145522791452,13
"1706",2.5,454.562850692709,670.306092750176,0.678142203403968,1,"The Gambia","Sub-Saharan Africa","LIC","GMB",1.85911048673322,4089.88654462219,1
