"","unique_id","cost_2023","cost_2024","cost_2025","cost_2026","cost_2027","cost_2028","cost_2029","cost_2030","senario","Country","Class","Region","total_cost","adjusted_uc","pin_sum"
"1","C1.2_a",61458.5309394773,63884.0123273769,66412.2512582142,69077.4165909419,71855.6445629627,74748.3002377321,77756.5529005506,80881.6351104721,"Baseline","Afghanistan","LIC","South Asia",566074.343927728,7.84986196360475,93888.408777269
"2","C2.14_a",628765.501210681,651674.540377834,675224.016844048,699760.528739827,725026.220153856,751042.711229936,777856.55796804,805494.560672476,"Baseline","Afghanistan","LIC","South Asia",5714844.6371967,18.5356639601964,403106.262202321
"3","C2.14_b",6773088.46278209,6925042.87030746,7077371.31981254,7230277.9086958,7383550.07464118,7537441.24886952,7692261.47694679,7848482.09652426,"Baseline","Afghanistan","LIC","South Asia",58467515.4585796,18.5356639601964,4202486.00872678
"4","C2.4_a",1267717.63847057,1318332.48724486,1371516.77263492,1426534.18834753,1484472.92241406,1545059.70653399,1607902.58742353,1672674.94521751,"Baseline","Afghanistan","LIC","South Asia",11694211.248287,0.468768684082873,32470887.2761905
"5","C2.4_b",1946620.33283057,2024341.02612788,2106007.17021676,2190488.14361014,2279454.89327883,2372487.80714674,2468985.02861067,2568445.02258793,"Baseline","Afghanistan","LIC","South Asia",17956829.4244095,14.3961813599256,1623544.36380952
"6","C2.4_c",3334396.64851241,3467525.64900619,3607412.87434455,3752121.66516272,3904514.21286252,4063871.75730543,4229163.36883002,4399529.96008851,"Baseline","Afghanistan","LIC","South Asia",30758536.1361124,24.6594459475888,1623544.36380952
"7","C2.4_d",859861.514900402,894192.314774746,930265.899945941,967582.852069145,1006881.26216776,1047975.77911331,1090600.55068908,1134534.03872006,"Baseline","Afghanistan","LIC","South Asia",7931894.21238045,22.7110144698228,454592.421866667
"8","C2.4_e",933631.061583473,970907.181721734,1010075.60481647,1050594.06624556,1093263.97960151,1137884.09204552,1184165.7432724,1231868.38882478,"Baseline","Afghanistan","LIC","South Asia",8612390.11811146,24.6594459475888,454592.421866667
"9","C2.5_a",1581.68028264628,1645.18039551355,1710.80518801892,1776.37672772741,1844.60661476362,1915.99880428815,1991.33270197775,2071.19290545942,"Baseline","Afghanistan","LIC","South Asia",14537.1736203951,0.198728191029943,95257.878155439
"10","C2.7_a",155470.691364534,161511.591699119,167647.707478046,174791.991579343,182028.266184324,189378.887335453,196872.975293425,204529.888471268,"Baseline","Afghanistan","LIC","South Asia",1432231.99940551,19.2170038572119,96975.2838527087
"11","C2.7_b",23433.976504722,24344.5167182219,25269.4086816626,26346.2610729619,27436.9791214026,28544.9325358939,29674.5105907034,30828.6311643848,"Baseline","Afghanistan","LIC","South Asia",215879.216389953,2.89656405930016,96975.2838527087
"12","C2.7_c",263.369538109363,271.256383946332,279.191597111582,287.675017647901,296.167962961404,304.681797302727,313.241513100541,321.873242210311,"Baseline","Afghanistan","LIC","South Asia",2337.45705239016,2.89656405930016,1063.75848347449
"13","C2.7_d",33498.9951183355,34800.1877252121,36125.5201375086,37657.2193108179,39209.1543003908,40786.4431501056,42395.425225696,44041.6697736826,"Baseline","Afghanistan","LIC","South Asia",308514.614741749,2.89656405930016,138602.397709125
"14","C2.7_e",194.886226672461,202.419297492446,210.252538444837,218.26544696357,226.621415068758,235.349326959391,244.482537833376,254.040376033568,"Baseline","Afghanistan","LIC","South Asia",1786.31716546841,2.89656405930016,804.153306310383
