"","Country","year_id","Region","sum_increment","DALY.ave","ICER"
"469","Kyrgyzstan",2027,"Central Asia, Middle East and North Africa",1056.1525946541,39248.697904402,0.026909239058747
"470","Kyrgyzstan",2028,"Central Asia, Middle East and North Africa",1314.57286160297,39610.6273537221,0.033187377969651
"471","Kyrgyzstan",2029,"Central Asia, Middle East and North Africa",1588.2712018056,40016.4855197049,0.0396904221142434
"472","Kyrgyzstan",2030,"Central Asia, Middle East and North Africa",1875.15928498667,40502.3665056031,0.0462975239910306
"473","Laos",2023,"East and South East Asia",4480539.42443314,0,Inf
"474","Laos",2024,"East and South East Asia",9370042.25682652,52700.3580388921,177.798455371244
"475","Laos",2025,"East and South East Asia",14584087.7689721,64572.0742229212,225.857507978196
"476","Laos",2026,"East and South East Asia",20205073.4135078,76200.1717375086,265.157846141206
"477","Laos",2027,"East and South East Asia",26195377.9033812,87694.8879663513,298.710432396383
"478","Laos",2028,"East and South East Asia",32557937.8655885,99096.7238600272,328.547065910838
"479","Laos",2029,"East and South East Asia",39298645.4781551,110484.890417733,355.692487267452
"480","Laos",2030,"East and South East Asia",46421947.1725827,121932.584180633,380.718144247746
"481","Lebanon",2023,"Central Asia, Middle East and North Africa",16195663.7560011,0,Inf
"482","Lebanon",2024,"Central Asia, Middle East and North Africa",33124569.981672,23853.4527465043,1388.66982208797
"483","Lebanon",2025,"Central Asia, Middle East and North Africa",50740422.3894,35694.6373542826,1421.51387856339
"484","Lebanon",2026,"Central Asia, Middle East and North Africa",69037555.5329799,46536.2821007959,1483.5210811093
"485","Lebanon",2027,"Central Asia, Middle East and North Africa",88328932.6629654,56838.2603745613,1554.04004416888
"486","Lebanon",2028,"Central Asia, Middle East and North Africa",108765108.775325,66746.1302694818,1629.5343016321
"487","Lebanon",2029,"Central Asia, Middle East and North Africa",130332275.626051,74099.179032259,1758.8896034774
"488","Lebanon",2030,"Central Asia, Middle East and North Africa",152903757.533099,75610.1549110441,2022.26483615846
"489","Lesotho",2023,"Sub-Saharan Africa",58.0407181187439,0,Inf
"490","Lesotho",2024,"Sub-Saharan Africa",121.618184538474,8271.74606694509,0.0147028430943347
"491","Lesotho",2025,"Sub-Saharan Africa",189.461019157928,8394.80315882597,0.0225688459363977
"492","Lesotho",2026,"Sub-Saharan Africa",260.893491366077,8491.90197958525,0.0307226216215486
"493","Lesotho",2027,"Sub-Saharan Africa",336.331311841661,8593.68513952746,0.0391370298516842
"494","Lesotho",2028,"Sub-Saharan Africa",415.779844066011,8699.83177413711,0.047791710789402
"495","Lesotho",2029,"Sub-Saharan Africa",499.273144988962,8811.46201855707,0.0566617825665577
"496","Lesotho",2030,"Sub-Saharan Africa",586.854235999117,8929.54291811234,0.0657205235901566
"497","Liberia",2023,"Sub-Saharan Africa",2604007.86591711,0,Inf
"498","Liberia",2024,"Sub-Saharan Africa",5418327.46218338,24034.2554816697,225.441868432988
"499","Liberia",2025,"Sub-Saharan Africa",8427001.82491051,28405.3006511233,296.670045088126
"500","Liberia",2026,"Sub-Saharan Africa",11669295.5187473,32984.6727294036,353.779333039886
"501","Liberia",2027,"Sub-Saharan Africa",15142725.6801743,37928.300019317,399.246095197046
"502","Liberia",2028,"Sub-Saharan Africa",18855196.1952781,43350.971607915,434.942874310007
"503","Liberia",2029,"Sub-Saharan Africa",22809955.5619783,49373.2052910555,461.990576214638
"504","Liberia",2030,"Sub-Saharan Africa",27008289.3010239,56131.8024675564,481.158418467577
"505","Libya",2023,"Central Asia, Middle East and North Africa",10262867.0388305,0,Inf
"506","Libya",2024,"Central Asia, Middle East and North Africa",21379315.3365717,34671.0374300838,616.633274377333
"507","Libya",2025,"Central Asia, Middle East and North Africa",33271521.0797858,51415.4783550428,647.110989613551
"508","Libya",2026,"Central Asia, Middle East and North Africa",46062451.6694771,67703.2713144452,680.357843501266
"509","Libya",2027,"Central Asia, Middle East and North Africa",59755236.6783814,83766.4540826246,713.355212809184
"510","Libya",2028,"Central Asia, Middle East and North Africa",74384042.2695629,99731.0417890991,745.846437931157
"511","Libya",2029,"Central Asia, Middle East and North Africa",89950216.7879805,114029.52616605,788.832680554988
"512","Libya",2030,"Central Asia, Middle East and North Africa",106407192.638237,123285.032960517,863.09903224274
"513","Macedonia",2023,"Central and Eastern Europe",5460925.22496749,0,Inf
"514","Macedonia",2024,"Central and Eastern Europe",11278579.4088247,15739.0852372843,716.596882143246
"515","Macedonia",2025,"Central and Eastern Europe",17370109.8496336,23566.4711054434,737.068769096341
"516","Macedonia",2026,"Central and Eastern Europe",23876362.2133303,30645.8122186146,779.106849673495
"517","Macedonia",2027,"Central and Eastern Europe",30701063.4387437,37112.0845186372,827.252466061991
